sample_id,sample_ts,cam_id,people_count,unknown_count,lying_count,fall_count,extra
612,2026-03-24 06:08:14.163368-07,CAM_01,0,0,0,0,"{""fps"": 24.221077948104817}"
613,2026-03-24 06:08:24.1792-07,CAM_01,1,0,0,0,"{""fps"": 20.674457579521672}"
614,2026-03-24 06:08:34.215035-07,CAM_01,1,0,0,0,"{""fps"": 23.092440375348836}"
615,2026-03-24 06:08:44.246944-07,CAM_01,0,0,0,0,"{""fps"": 20.856916211351056}"
616,2026-03-24 06:08:54.250044-07,CAM_01,1,0,0,0,"{""fps"": 19.57222802279528}"
617,2026-03-24 06:09:04.248613-07,CAM_01,1,0,0,0,"{""fps"": 25.65765358796198}"
618,2026-03-24 06:09:14.278003-07,CAM_01,1,0,0,0,"{""fps"": 27.14282392764472}"
619,2026-03-24 06:09:24.309143-07,CAM_01,1,0,0,0,"{""fps"": 25.021046451146027}"
620,2026-03-24 06:09:34.341967-07,CAM_01,0,0,0,0,"{""fps"": 24.99675792782003}"
621,2026-03-24 06:09:44.408556-07,CAM_01,1,0,0,0,"{""fps"": 24.704486921344824}"
622,2026-03-24 06:09:54.453238-07,CAM_01,1,0,0,0,"{""fps"": 24.5616295278489}"
623,2026-03-24 06:10:04.478722-07,CAM_01,1,0,0,0,"{""fps"": 26.559407938726274}"
624,2026-03-24 06:10:14.501346-07,CAM_01,0,0,0,0,"{""fps"": 25.182958097259252}"
625,2026-03-24 06:10:24.602877-07,CAM_01,0,0,0,0,"{""fps"": 22.187785039010297}"
626,2026-03-24 06:10:34.631176-07,CAM_01,0,0,0,0,"{""fps"": 24.542695859979936}"
627,2026-03-24 06:10:44.663757-07,CAM_01,0,0,0,0,"{""fps"": 24.70774633616688}"
628,2026-03-24 06:10:54.685345-07,CAM_01,0,0,0,0,"{""fps"": 25.23758999919232}"
629,2026-03-24 06:11:04.692335-07,CAM_01,0,0,0,0,"{""fps"": 24.78008074309909}"
630,2026-03-24 06:11:14.70518-07,CAM_01,0,0,0,0,"{""fps"": 25.185691635978998}"
631,2026-03-24 06:11:24.715321-07,CAM_01,0,0,0,0,"{""fps"": 26.47901237108147}"
632,2026-03-24 06:11:34.718267-07,CAM_01,0,0,0,0,"{""fps"": 25.0187415980055}"
633,2026-03-24 06:11:44.742911-07,CAM_01,0,0,0,0,"{""fps"": 24.493144285347224}"
634,2026-03-24 06:11:54.755182-07,CAM_01,0,0,0,0,"{""fps"": 23.63398712452398}"
635,2026-03-24 06:12:04.775065-07,CAM_01,0,0,0,0,"{""fps"": 26.540908467712168}"
636,2026-03-24 06:12:14.841641-07,CAM_01,0,0,0,0,"{""fps"": 24.743382971787447}"
637,2026-03-24 06:12:24.842779-07,CAM_01,0,0,0,0,"{""fps"": 23.146826333241137}"
638,2026-03-24 06:12:34.857952-07,CAM_01,0,0,0,0,"{""fps"": 25.78221325501793}"
639,2026-03-24 06:12:44.962166-07,CAM_01,0,0,0,0,"{""fps"": 26.488364493971094}"
640,2026-03-24 06:12:54.986571-07,CAM_01,0,0,0,0,"{""fps"": 25.943675254138903}"
641,2026-03-24 06:13:05.039512-07,CAM_01,0,0,0,0,"{""fps"": 24.70783388922157}"
642,2026-03-24 06:13:15.071936-07,CAM_01,0,0,0,0,"{""fps"": 22.779552923874835}"
643,2026-03-24 06:13:25.072351-07,CAM_01,0,0,0,0,"{""fps"": 26.617013130324317}"
644,2026-03-24 06:13:35.09906-07,CAM_01,0,0,0,0,"{""fps"": 25.975469390331483}"
645,2026-03-24 06:13:45.192174-07,CAM_01,1,0,0,0,"{""fps"": 24.064766594420224}"
646,2026-03-24 06:13:55.195368-07,CAM_01,1,0,0,0,"{""fps"": 24.565910703705516}"
647,2026-03-24 06:14:05.2262-07,CAM_01,1,0,0,0,"{""fps"": 26.93884285410481}"
648,2026-03-24 06:14:15.257744-07,CAM_01,1,0,0,0,"{""fps"": 26.511767522055838}"
649,2026-03-24 06:14:25.287883-07,CAM_01,0,0,0,0,"{""fps"": 25.000366022029315}"
650,2026-03-24 06:14:35.320136-07,CAM_01,1,0,0,0,"{""fps"": 26.651685054787816}"
651,2026-03-24 06:14:45.351646-07,CAM_01,0,0,0,0,"{""fps"": 25.984982586434004}"
652,2026-03-24 06:14:55.38799-07,CAM_01,0,0,0,0,"{""fps"": 25.089162669620602}"
653,2026-03-24 06:15:05.417356-07,CAM_01,1,0,0,0,"{""fps"": 25.99064924962099}"
654,2026-03-24 06:15:15.447757-07,CAM_01,1,0,0,0,"{""fps"": 26.58881607600735}"
655,2026-03-24 06:15:25.452112-07,CAM_01,1,0,0,0,"{""fps"": 24.555141558268513}"
656,2026-03-24 06:15:35.478828-07,CAM_01,1,0,0,0,"{""fps"": 25.053340070492393}"
657,2026-03-24 06:15:45.504608-07,CAM_01,1,0,0,0,"{""fps"": 26.61734470110248}"
658,2026-03-24 06:15:55.533756-07,CAM_01,0,0,0,0,"{""fps"": 26.520614877333657}"
659,2026-03-24 06:16:05.602321-07,CAM_01,1,0,0,0,"{""fps"": 24.61225307965342}"
660,2026-03-24 06:16:15.630965-07,CAM_01,0,0,0,0,"{""fps"": 26.466685098535322}"
661,2026-03-24 06:16:25.697074-07,CAM_01,1,0,0,0,"{""fps"": 24.60353866394049}"
662,2026-03-24 06:16:35.727947-07,CAM_01,1,0,0,0,"{""fps"": 24.997860597107966}"
663,2026-03-24 06:16:45.758228-07,CAM_01,0,0,0,0,"{""fps"": 26.66918994303553}"
664,2026-03-24 06:16:55.789247-07,CAM_01,0,0,0,0,"{""fps"": 25.981348552586596}"
665,2026-03-24 06:17:05.821782-07,CAM_01,1,0,0,0,"{""fps"": 24.92347368048071}"
666,2026-03-24 06:17:15.853099-07,CAM_01,0,0,0,0,"{""fps"": 26.513586180351805}"
667,2026-03-24 06:17:25.919942-07,CAM_01,1,0,0,0,"{""fps"": 25.95766867310428}"
668,2026-03-24 06:17:35.949571-07,CAM_01,0,0,0,0,"{""fps"": 24.990584468245448}"
669,2026-03-24 06:17:45.981164-07,CAM_01,1,0,0,0,"{""fps"": 24.98583713410243}"
670,2026-03-24 06:17:56.015464-07,CAM_01,1,0,0,0,"{""fps"": 24.66674084579735}"
671,2026-03-24 06:18:06.046642-07,CAM_01,0,0,0,0,"{""fps"": 26.53008964307928}"
672,2026-03-24 06:18:16.076141-07,CAM_01,0,0,0,0,"{""fps"": 24.678206333919825}"
673,2026-03-24 06:18:26.111689-07,CAM_01,0,0,0,0,"{""fps"": 24.99516810116882}"
674,2026-03-24 06:18:36.121628-07,CAM_01,1,0,0,0,"{""fps"": 16.846466207088607}"
675,2026-03-24 06:18:46.133386-07,CAM_01,1,0,0,0,"{""fps"": 23.065893520909626}"
676,2026-03-24 06:18:56.140616-07,CAM_01,1,0,0,0,"{""fps"": 25.920495230878533}"
677,2026-03-24 06:19:06.209709-07,CAM_01,1,0,0,0,"{""fps"": 24.93347723678944}"
678,2026-03-24 06:19:16.223005-07,CAM_01,1,0,0,0,"{""fps"": 24.071014986676744}"
679,2026-03-24 06:19:26.248507-07,CAM_01,1,0,0,0,"{""fps"": 25.812268436277236}"
680,2026-03-24 06:19:36.268846-07,CAM_01,1,0,0,0,"{""fps"": 26.598964378977353}"
681,2026-03-24 06:19:46.282102-07,CAM_01,1,0,0,0,"{""fps"": 26.505742283937614}"
682,2026-03-24 06:19:56.29705-07,CAM_01,0,0,0,0,"{""fps"": 22.31516973192139}"
683,2026-03-24 06:20:06.30295-07,CAM_01,1,0,0,0,"{""fps"": 18.395428968196168}"
684,2026-03-24 06:20:16.332002-07,CAM_01,0,0,0,0,"{""fps"": 22.53707682236278}"
685,2026-03-24 06:20:26.37674-07,CAM_01,0,0,0,0,"{""fps"": 22.565859058340003}"
686,2026-03-24 06:20:36.447731-07,CAM_01,0,0,0,0,"{""fps"": 23.360007797243814}"
687,2026-03-24 06:20:46.537586-07,CAM_01,1,0,0,0,"{""fps"": 21.405263613294945}"
688,2026-03-24 06:20:56.697078-07,CAM_01,1,0,0,0,"{""fps"": 22.533055873546356}"
689,2026-03-24 06:21:06.655181-07,CAM_01,1,0,0,0,"{""fps"": 26.616981850488642}"
690,2026-03-24 06:21:16.683269-07,CAM_01,1,0,0,0,"{""fps"": 24.75618051035352}"
691,2026-03-24 06:21:26.690166-07,CAM_01,1,0,0,0,"{""fps"": 24.955405565913896}"
692,2026-03-24 06:21:36.744246-07,CAM_01,0,0,0,0,"{""fps"": 24.691147552409845}"
693,2026-03-24 06:21:46.773421-07,CAM_01,0,0,0,0,"{""fps"": 25.983434747573135}"
694,2026-03-24 06:21:56.850815-07,CAM_01,0,0,0,0,"{""fps"": 24.965066915100877}"
695,2026-03-24 06:22:06.976509-07,CAM_01,0,0,0,0,"{""fps"": 24.968027287825844}"
696,2026-03-24 06:22:16.900768-07,CAM_01,0,0,0,0,"{""fps"": 26.484567107241183}"
697,2026-03-24 06:22:26.899485-07,CAM_01,0,0,0,0,"{""fps"": 26.543527451731354}"
698,2026-03-24 06:22:36.929775-07,CAM_01,0,0,0,0,"{""fps"": 25.962210822803208}"
699,2026-03-24 06:22:46.935269-07,CAM_01,0,0,0,0,"{""fps"": 24.96069149051065}"
700,2026-03-24 06:22:56.939231-07,CAM_01,0,0,0,0,"{""fps"": 24.996199788237025}"
701,2026-03-24 06:23:06.946328-07,CAM_01,0,0,0,0,"{""fps"": 25.975840627125166}"
702,2026-03-24 06:23:16.992468-07,CAM_01,0,0,0,0,"{""fps"": 26.47832515770621}"
703,2026-03-24 06:23:26.997602-07,CAM_01,0,0,0,0,"{""fps"": 25.98826461477747}"
704,2026-03-24 06:23:37.02658-07,CAM_01,0,0,0,0,"{""fps"": 26.509247882290786}"
705,2026-03-24 06:23:47.05759-07,CAM_01,0,0,0,0,"{""fps"": 24.672718985981216}"
706,2026-03-24 06:23:57.062162-07,CAM_01,0,0,0,0,"{""fps"": 24.60070448871077}"
707,2026-03-24 06:24:07.066203-07,CAM_01,0,0,0,0,"{""fps"": 24.55018586316154}"
708,2026-03-24 06:24:17.080555-07,CAM_01,0,0,0,0,"{""fps"": 25.976762577726454}"
709,2026-03-24 06:24:27.111257-07,CAM_01,0,0,0,0,"{""fps"": 24.681406961841333}"
710,2026-03-24 06:24:37.145018-07,CAM_01,0,0,0,0,"{""fps"": 26.50003603657572}"
711,2026-03-24 06:24:47.176761-07,CAM_01,0,0,0,0,"{""fps"": 25.985013545092208}"
712,2026-03-24 06:24:57.208902-07,CAM_01,0,0,0,0,"{""fps"": 24.977361481832414}"
713,2026-03-24 06:25:07.239071-07,CAM_01,0,0,0,0,"{""fps"": 26.49854785435302}"
714,2026-03-24 06:25:17.303756-07,CAM_01,0,0,0,0,"{""fps"": 26.468658422971405}"
715,2026-03-24 06:25:27.336266-07,CAM_01,0,0,0,0,"{""fps"": 24.603221157658965}"
716,2026-03-24 06:25:37.402845-07,CAM_01,0,0,0,0,"{""fps"": 24.945367925108084}"
717,2026-03-24 06:25:47.43539-07,CAM_01,0,0,0,0,"{""fps"": 24.590320019173667}"
718,2026-03-24 06:25:57.474133-07,CAM_01,0,0,0,0,"{""fps"": 25.983632860656297}"
719,2026-03-24 06:26:07.507122-07,CAM_01,1,0,0,0,"{""fps"": 26.830883013196026}"
720,2026-03-24 06:26:17.518868-07,CAM_01,1,0,0,0,"{""fps"": 25.97160297126145}"
721,2026-03-24 06:26:27.525773-07,CAM_01,1,0,0,0,"{""fps"": 24.936590238137548}"
722,2026-03-24 06:26:37.554775-07,CAM_01,0,0,0,0,"{""fps"": 26.43512102205218}"
723,2026-03-24 06:26:47.586103-07,CAM_01,0,0,0,0,"{""fps"": 24.58535011596598}"
724,2026-03-24 06:26:57.650781-07,CAM_01,0,0,0,0,"{""fps"": 26.520919207198194}"
725,2026-03-24 06:27:07.681708-07,CAM_01,0,0,0,0,"{""fps"": 25.983428556587963}"
726,2026-03-24 06:27:17.75601-07,CAM_01,1,0,0,0,"{""fps"": 23.8777529440832}"
727,2026-03-24 06:27:27.823494-07,CAM_01,1,0,0,0,"{""fps"": 24.92561485264051}"
728,2026-03-24 06:27:37.891818-07,CAM_01,0,0,0,0,"{""fps"": 24.8291031624963}"
729,2026-03-24 06:27:47.849437-07,CAM_01,1,0,0,0,"{""fps"": 24.956653964241042}"
730,2026-03-24 06:27:57.877835-07,CAM_01,1,0,0,0,"{""fps"": 24.19035657946158}"
731,2026-03-24 06:28:07.941065-07,CAM_01,1,0,0,0,"{""fps"": 25.481393416498662}"
732,2026-03-24 06:28:17.971868-07,CAM_01,1,0,0,0,"{""fps"": 24.726545506819576}"
733,2026-03-24 06:28:27.976203-07,CAM_01,1,0,0,0,"{""fps"": 24.630169053830812}"
734,2026-03-24 06:28:37.991235-07,CAM_01,1,0,0,0,"{""fps"": 26.111272561932477}"
735,2026-03-24 06:28:48.005324-07,CAM_01,0,0,0,0,"{""fps"": 24.470474900503284}"
736,2026-03-24 06:28:58.064012-07,CAM_01,1,0,0,0,"{""fps"": 24.252937607739653}"
737,2026-03-24 06:29:08.092262-07,CAM_01,1,0,0,0,"{""fps"": 24.89969013590185}"
738,2026-03-24 06:29:18.099335-07,CAM_01,1,0,0,0,"{""fps"": 26.466672727523434}"
739,2026-03-24 06:29:28.102412-07,CAM_01,1,0,0,0,"{""fps"": 26.460871997291438}"
740,2026-03-24 06:29:38.115441-07,CAM_01,1,0,0,0,"{""fps"": 26.597752420535233}"
741,2026-03-24 06:29:48.122777-07,CAM_01,1,0,0,0,"{""fps"": 26.51071244219242}"
742,2026-03-24 06:29:58.154914-07,CAM_01,1,0,0,0,"{""fps"": 24.984227530209314}"
743,2026-03-24 06:30:08.184863-07,CAM_01,0,0,0,0,"{""fps"": 26.470390737086575}"
744,2026-03-24 06:30:18.218941-07,CAM_01,1,0,0,0,"{""fps"": 24.932318981450393}"
745,2026-03-24 06:30:28.248112-07,CAM_01,1,0,0,0,"{""fps"": 24.921526582091285}"
746,2026-03-24 06:30:38.280525-07,CAM_01,1,0,0,0,"{""fps"": 26.470990913075237}"
747,2026-03-24 06:30:48.344255-07,CAM_01,0,0,0,0,"{""fps"": 24.96770801112153}"
748,2026-03-24 06:30:58.380414-07,CAM_01,1,0,0,0,"{""fps"": 25.069168428392754}"
749,2026-03-24 06:31:08.406278-07,CAM_01,0,0,0,0,"{""fps"": 24.961181143130332}"
750,2026-03-24 06:31:18.44005-07,CAM_01,0,0,0,0,"{""fps"": 26.516162522709248}"
751,2026-03-24 06:31:28.473517-07,CAM_01,1,0,0,0,"{""fps"": 25.79929797799019}"
752,2026-03-24 06:31:38.498437-07,CAM_01,1,0,0,0,"{""fps"": 18.82721869894037}"
753,2026-03-24 06:31:48.509158-07,CAM_01,1,0,0,0,"{""fps"": 26.53998790251612}"
754,2026-03-24 06:31:58.630814-07,CAM_01,1,0,0,0,"{""fps"": 21.698437378015687}"
755,2026-03-24 06:32:08.725992-07,CAM_01,0,0,0,0,"{""fps"": 25.99828922085167}"
756,2026-03-24 06:32:18.674219-07,CAM_01,1,0,0,0,"{""fps"": 17.291572949109792}"
757,2026-03-24 06:32:28.701054-07,CAM_01,1,0,0,0,"{""fps"": 24.936076951174968}"
758,2026-03-24 06:32:38.724296-07,CAM_01,0,0,0,0,"{""fps"": 24.580387983323586}"
759,2026-03-24 06:32:48.758608-07,CAM_01,0,0,0,0,"{""fps"": 26.512723372784183}"
760,2026-03-24 06:32:58.78804-07,CAM_01,0,0,0,0,"{""fps"": 25.02426451610622}"
761,2026-03-24 06:33:08.820805-07,CAM_01,0,0,0,0,"{""fps"": 26.482585217148102}"
762,2026-03-24 06:33:18.85433-07,CAM_01,0,0,0,0,"{""fps"": 25.038600090871604}"
763,2026-03-24 06:33:28.916931-07,CAM_01,0,0,0,0,"{""fps"": 24.62960788090328}"
764,2026-03-24 06:33:38.949354-07,CAM_01,0,0,0,0,"{""fps"": 26.478622326680217}"
765,2026-03-24 06:33:48.979674-07,CAM_01,0,0,0,0,"{""fps"": 24.839886055133892}"
766,2026-03-24 06:33:59.012721-07,CAM_01,0,0,0,0,"{""fps"": 25.952522824375286}"
767,2026-03-24 06:34:09.042904-07,CAM_01,0,0,0,0,"{""fps"": 25.994893123642473}"
768,2026-03-24 06:34:19.075798-07,CAM_01,0,0,0,0,"{""fps"": 26.51223302516464}"
769,2026-03-24 06:34:29.105348-07,CAM_01,0,0,0,0,"{""fps"": 26.51594522149107}"
770,2026-03-24 06:34:39.138226-07,CAM_01,0,0,0,0,"{""fps"": 25.008062030020398}"
771,2026-03-24 06:34:49.172515-07,CAM_01,1,0,0,0,"{""fps"": 26.506201371487315}"
772,2026-03-24 06:34:59.177643-07,CAM_01,1,0,0,0,"{""fps"": 25.978513845317504}"
773,2026-03-24 06:35:09.202406-07,CAM_01,0,0,0,0,"{""fps"": 24.98467952131943}"
774,2026-03-24 06:35:19.264794-07,CAM_01,1,0,0,0,"{""fps"": 25.990519167345514}"
775,2026-03-24 06:35:29.297043-07,CAM_01,1,0,0,0,"{""fps"": 26.453170480683635}"
776,2026-03-24 06:35:39.361708-07,CAM_01,1,0,0,0,"{""fps"": 24.755346085273132}"
777,2026-03-24 06:35:49.393677-07,CAM_01,1,0,0,0,"{""fps"": 25.992451952343476}"
778,2026-03-24 06:35:59.425362-07,CAM_01,0,0,0,0,"{""fps"": 24.989354730086074}"
779,2026-03-24 06:36:09.455553-07,CAM_01,0,0,0,0,"{""fps"": 26.552377343838657}"
780,2026-03-24 06:36:19.488594-07,CAM_01,0,0,0,0,"{""fps"": 26.519521831741873}"
781,2026-03-24 06:36:29.519818-07,CAM_01,0,0,0,0,"{""fps"": 26.517069017636725}"
782,2026-03-24 06:36:39.551497-07,CAM_01,0,0,0,0,"{""fps"": 26.45934493580386}"
783,2026-03-24 06:36:49.581397-07,CAM_01,0,0,0,0,"{""fps"": 24.91679448181783}"
784,2026-03-24 06:36:59.645472-07,CAM_01,0,0,0,0,"{""fps"": 24.670576969679857}"
785,2026-03-24 06:37:09.676759-07,CAM_01,0,0,0,0,"{""fps"": 26.468720287428376}"
786,2026-03-24 06:37:19.707815-07,CAM_01,0,0,0,0,"{""fps"": 24.978975710799727}"
787,2026-03-24 06:37:29.715625-07,CAM_01,1,0,0,0,"{""fps"": 26.496545272939933}"
788,2026-03-24 06:37:39.744751-07,CAM_01,1,0,0,0,"{""fps"": 26.51202820178284}"
789,2026-03-24 06:37:49.777642-07,CAM_01,1,0,0,0,"{""fps"": 24.972971614097446}"
790,2026-03-24 06:37:59.808856-07,CAM_01,1,0,0,0,"{""fps"": 26.50301910504557}"
791,2026-03-24 06:38:09.839861-07,CAM_01,1,0,0,0,"{""fps"": 25.985824688223207}"
792,2026-03-24 06:38:19.870884-07,CAM_01,0,0,0,0,"{""fps"": 26.449803248915348}"
793,2026-03-24 06:38:29.904818-07,CAM_01,0,0,0,0,"{""fps"": 26.45779950647835}"
794,2026-03-24 06:38:39.934491-07,CAM_01,0,0,0,0,"{""fps"": 24.73244430355324}"
795,2026-03-24 06:38:49.966689-07,CAM_01,0,0,0,0,"{""fps"": 26.493098813794653}"
796,2026-03-24 06:38:59.998618-07,CAM_01,0,0,0,0,"{""fps"": 25.993183016462776}"
797,2026-03-24 06:39:10.030443-07,CAM_01,1,0,0,0,"{""fps"": 24.96379478257956}"
798,2026-03-24 06:39:20.060571-07,CAM_01,0,0,0,0,"{""fps"": 26.493594651974803}"
799,2026-03-24 06:39:30.094491-07,CAM_01,1,0,0,0,"{""fps"": 24.669746965793998}"
800,2026-03-24 06:39:40.12448-07,CAM_01,1,0,0,0,"{""fps"": 24.971572908960407}"
801,2026-03-24 06:39:50.156499-07,CAM_01,1,0,0,0,"{""fps"": 26.52280123884951}"
802,2026-03-24 06:40:00.188615-07,CAM_01,1,0,0,0,"{""fps"": 26.614642327182345}"
803,2026-03-24 06:40:10.220465-07,CAM_01,1,0,0,0,"{""fps"": 24.647410094010656}"
804,2026-03-24 06:40:20.252407-07,CAM_01,0,0,0,0,"{""fps"": 26.495999730468753}"
805,2026-03-24 06:40:30.284155-07,CAM_01,1,0,0,0,"{""fps"": 24.976144061488583}"
806,2026-03-24 06:40:40.315529-07,CAM_01,1,0,0,0,"{""fps"": 26.521819816081123}"
807,2026-03-24 06:40:50.34664-07,CAM_01,1,0,0,0,"{""fps"": 24.601691469521334}"
808,2026-03-24 06:41:00.37702-07,CAM_01,1,0,0,0,"{""fps"": 25.007863221288467}"
809,2026-03-24 06:41:10.407046-07,CAM_01,0,0,0,0,"{""fps"": 26.59975158640828}"
810,2026-03-24 06:41:20.44418-07,CAM_01,1,0,0,0,"{""fps"": 23.801740312268798}"
811,2026-03-24 06:41:30.546006-07,CAM_01,1,0,0,0,"{""fps"": 23.158390983937124}"
812,2026-03-24 06:41:40.575403-07,CAM_01,0,0,0,0,"{""fps"": 25.83263586829068}"
813,2026-03-24 06:41:52.11251-07,CAM_01,0,0,0,0,"{""fps"": 22.559629650589848}"
814,2026-03-24 06:42:06.401014-07,CAM_01,1,0,0,0,"{""fps"": 3.049996538642997}"
815,2026-03-24 06:42:24.898144-07,CAM_01,0,0,0,0,"{""fps"": 0.5708507884367405}"
816,2026-03-24 06:43:02.257348-07,CAM_01,0,0,0,0,"{""fps"": 0.20657432687540117}"
817,2026-03-24 06:43:33.680809-07,CAM_01,0,0,0,0,"{""fps"": 0.018101180743688564}"
818,2026-03-24 06:43:42.787605-07,CAM_01,0,0,0,0,"{""fps"": 24.90526511635272}"
819,2026-03-24 07:26:07.170696-07,CAM_01,0,0,0,0,"{""fps"": 0.7907781662252091}"
820,2026-03-24 07:26:19.762953-07,CAM_01,1,0,0,0,"{""fps"": 0.7907781662252091}"
821,2026-03-24 07:26:37.765379-07,CAM_01,1,0,0,0,"{""fps"": 0.3162330015169451}"
822,2026-03-24 07:26:47.838113-07,CAM_01,1,0,0,0,"{""fps"": 25.50427156932609}"
823,2026-03-24 07:26:57.854421-07,CAM_01,1,0,0,0,"{""fps"": 25.293738326059238}"
824,2026-03-24 07:27:07.865504-07,CAM_01,1,0,0,0,"{""fps"": 24.43329808606888}"
825,2026-03-24 07:27:17.89199-07,CAM_01,1,0,0,0,"{""fps"": 24.85968526255341}"
826,2026-03-24 07:27:27.923718-07,CAM_01,1,0,0,0,"{""fps"": 26.76821706122646}"
827,2026-03-24 07:27:37.943367-07,CAM_01,1,0,0,0,"{""fps"": 21.979588866559208}"
828,2026-03-24 07:27:47.960269-07,CAM_01,1,0,0,0,"{""fps"": 25.7420154524933}"
829,2026-03-24 07:27:57.97168-07,CAM_01,1,0,0,0,"{""fps"": 25.60877103293482}"
830,2026-03-24 07:28:08.014029-07,CAM_01,1,0,0,0,"{""fps"": 24.472113964337485}"
831,2026-03-24 07:37:31.944468-07,CAM_01,0,0,0,0,"{""fps"": 0.6890659856896921}"
832,2026-03-24 07:37:41.962409-07,CAM_01,1,0,0,0,"{""fps"": 0.6014520127273738}"
833,2026-03-24 07:37:51.986159-07,CAM_01,1,0,0,0,"{""fps"": 30.005934104531534}"
834,2026-03-24 07:38:01.986796-07,CAM_01,0,0,0,0,"{""fps"": 30.017426363203604}"
835,2026-03-24 07:38:11.99499-07,CAM_01,1,0,0,0,"{""fps"": 25.69903549586372}"
836,2026-03-24 07:38:22.001447-07,CAM_01,1,0,0,0,"{""fps"": 28.798500633693457}"
837,2026-03-24 07:38:32.006118-07,CAM_01,1,0,0,0,"{""fps"": 27.82911613321046}"
838,2026-03-24 07:38:42.014143-07,CAM_01,1,0,0,0,"{""fps"": 29.48331321371533}"
839,2026-03-24 07:38:52.020663-07,CAM_01,1,0,0,0,"{""fps"": 29.949209992723883}"
840,2026-03-24 07:39:02.024307-07,CAM_01,1,0,0,0,"{""fps"": 29.077571544775566}"
841,2026-03-24 07:39:12.059113-07,CAM_01,1,0,0,0,"{""fps"": 30.112485537031223}"
842,2026-03-24 07:39:22.081563-07,CAM_01,1,0,0,0,"{""fps"": 29.886618643794048}"
843,2026-03-24 07:39:32.097043-07,CAM_01,1,0,0,0,"{""fps"": 24.647479616472115}"
844,2026-03-24 07:39:42.117216-07,CAM_01,1,0,0,0,"{""fps"": 25.030752284346217}"
845,2026-03-24 07:39:53.361323-07,CAM_01,1,0,0,0,"{""fps"": 24.343758640711467}"
846,2026-03-24 07:40:02.241156-07,CAM_01,0,0,0,0,"{""fps"": 12.871247751554437}"
847,2026-03-24 07:40:12.231348-07,CAM_01,1,0,0,0,"{""fps"": 15.841861038253159}"
848,2026-03-24 07:40:22.245851-07,CAM_01,0,0,0,0,"{""fps"": 22.984831330031984}"
849,2026-03-24 07:40:32.266754-07,CAM_01,1,0,0,0,"{""fps"": 14.625963050209377}"
850,2026-03-24 07:40:42.255834-07,CAM_01,1,0,0,0,"{""fps"": 24.72471791527902}"
851,2026-03-24 07:40:53.817072-07,CAM_01,1,0,0,0,"{""fps"": 23.01567122460808}"
852,2026-03-24 07:41:02.433886-07,CAM_01,1,0,0,0,"{""fps"": 18.82868396409791}"
853,2026-03-24 07:41:12.34609-07,CAM_01,1,0,0,0,"{""fps"": 15.726257934459927}"
854,2026-03-24 07:41:22.344383-07,CAM_01,1,0,0,0,"{""fps"": 13.540364730455218}"
855,2026-03-24 07:41:32.365237-07,CAM_01,1,0,0,0,"{""fps"": 12.035712054727817}"
856,2026-03-24 07:41:42.716214-07,CAM_01,0,0,0,0,"{""fps"": 10.53153627985277}"
857,2026-03-24 07:41:52.494914-07,CAM_01,0,0,0,0,"{""fps"": 14.756764126141134}"
858,2026-03-24 07:42:02.59432-07,CAM_01,1,0,0,0,"{""fps"": 13.204028560333175}"
859,2026-03-24 07:42:12.652432-07,CAM_01,1,0,0,0,"{""fps"": 15.662796296412994}"
860,2026-03-24 07:42:22.636693-07,CAM_01,1,0,0,0,"{""fps"": 15.025767466770796}"
861,2026-03-24 07:42:32.679523-07,CAM_01,1,0,0,0,"{""fps"": 15.59616519804746}"
862,2026-03-24 07:42:42.749183-07,CAM_01,1,0,0,0,"{""fps"": 15.247710532617837}"
863,2026-03-24 07:42:52.756872-07,CAM_01,1,0,0,0,"{""fps"": 15.086732532950377}"
864,2026-03-24 07:43:02.767796-07,CAM_01,1,0,0,0,"{""fps"": 12.52632480945501}"
865,2026-03-24 07:43:12.76453-07,CAM_01,1,0,0,0,"{""fps"": 17.40283235393982}"
866,2026-03-24 07:43:22.788529-07,CAM_01,1,0,0,0,"{""fps"": 26.88032402734347}"
867,2026-03-24 07:43:32.792567-07,CAM_01,1,0,0,0,"{""fps"": 17.53402341509184}"
868,2026-03-24 07:43:42.789792-07,CAM_01,1,0,0,0,"{""fps"": 10.949415487313823}"
869,2026-03-24 07:43:52.906404-07,CAM_01,1,0,0,0,"{""fps"": 14.5247187439326}"
870,2026-03-24 07:44:02.977688-07,CAM_01,1,0,0,0,"{""fps"": 15.022868008293498}"
871,2026-03-24 07:44:12.988414-07,CAM_01,1,0,0,0,"{""fps"": 13.983267302848578}"
872,2026-03-24 07:44:22.987532-07,CAM_01,1,0,0,0,"{""fps"": 28.66904485633401}"
873,2026-03-24 07:44:32.982681-07,CAM_01,1,0,0,0,"{""fps"": 27.491541659195324}"
874,2026-03-24 07:44:43.065627-07,CAM_01,1,0,0,0,"{""fps"": 16.465727061178427}"
875,2026-03-24 07:44:53.068228-07,CAM_01,1,0,0,0,"{""fps"": 18.43032283683272}"
876,2026-03-24 07:45:03.102343-07,CAM_01,1,0,0,0,"{""fps"": 11.994432172908628}"
877,2026-03-24 07:45:13.124332-07,CAM_01,1,0,0,0,"{""fps"": 15.903855760890687}"
878,2026-03-24 07:45:23.154123-07,CAM_01,1,0,0,0,"{""fps"": 14.928254187604491}"
879,2026-03-24 07:45:33.18933-07,CAM_01,1,0,0,0,"{""fps"": 27.46065197671389}"
